名称,ID,日期,充电功率/MW,当日平均充电功率/MW,当日最大充电功率/MW,当日 MAXV 对应时间,当日 V 最小值/MW,当日 MINV 对应时间,充电时长/h,当日所有 S 的均值/h,当日 S 的最大值/h,当日 S 的最小值/h,当日最大充电时长跨度/h
电动汽车充电站,1001-1012,2024/8/27 16:30,5.22,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.239,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 16:45,5.53,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.241,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 17:00,6.19,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.243,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 17:15,6.73,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.239,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 17:30,6.73,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.246,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 17:45,6.98,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.245,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 18:00,7.48,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.24,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 18:15,7.71,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.245,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 18:30,8.06,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.246,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 18:45,7.81,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.249,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 19:00,7.95,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.252,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 19:15,7.67,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.245,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 19:30,8.1,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.238,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 19:45,7.76,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.249,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 20:00,7.42,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.256,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 20:15,7.01,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.248,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 20:30,6.7,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.242,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 20:45,6.59,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.245,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 21:00,6,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.246,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 21:15,5.81,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.242,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 21:30,5.76,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.248,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 21:45,5.09,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.235,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 22:00,4.76,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.237,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 22:15,4.8,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.242,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 22:30,4.5,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.242,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 22:45,5,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.237,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 23:00,5.14,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.238,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 23:15,5.22,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.237,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 23:30,5.55,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.237,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/27 23:45,6.17,5.19,9.52,2024/8/27 1:15,1.77,2024/8/27 5:45,0.245,0.24,0.256,0.224,0.032
电动汽车充电站,1001-1012,2024/8/28 0:00,6.81,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.243,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 0:15,7.56,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.252,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 0:30,8.28,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.241,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 0:45,8.51,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.246,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 1:00,9.24,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.252,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 1:15,9.42,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.251,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 1:30,9.3,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.243,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 1:45,9.04,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.254,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 2:00,8.85,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.248,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 2:15,8.12,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.256,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 2:30,7.73,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.245,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 2:45,6.62,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.249,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 3:00,6.04,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.24,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 3:15,5.12,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.239,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 3:30,4.27,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.241,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 3:45,3.65,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.229,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 4:00,3.24,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.226,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 4:15,2.42,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.231,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 4:30,2.18,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.228,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 4:45,1.89,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.223,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 5:00,1.86,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.237,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 5:15,1.72,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.229,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 5:30,1.6,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.231,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 5:45,1.82,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.234,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 6:00,2.41,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.237,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 6:15,2.44,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.236,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 6:30,2.73,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.236,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 6:45,2.99,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.238,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 7:00,3.4,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.234,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 7:15,3.74,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.234,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 7:30,4.3,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.227,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 7:45,4.65,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.242,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 8:00,4.86,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.236,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 8:15,5.44,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.251,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 8:30,5.37,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.244,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 8:45,6.07,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.247,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 9:00,6,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.246,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 9:15,6.33,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.245,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 9:30,6.21,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.245,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 9:45,6.35,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.246,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 10:00,6.31,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.243,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 10:15,6.25,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.239,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 10:30,5.52,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.235,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 10:45,5.58,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.243,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 11:00,5.09,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.247,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 11:15,4.62,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.239,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 11:30,4.41,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.24,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 11:45,3.87,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.231,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 12:00,3.65,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.235,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 12:15,3.05,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.23,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 12:30,2.81,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.23,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 12:45,2.8,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.236,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 13:00,2.69,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.235,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 13:15,2.33,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.239,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 13:30,1.84,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.238,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 13:45,2.21,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.23,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 14:00,2.29,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.225,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 14:15,2.35,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.23,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 14:30,2.59,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.232,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 14:45,2.67,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.238,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 15:00,3.12,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.239,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 15:15,3.11,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.236,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 15:30,3.81,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.241,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 15:45,4.23,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.251,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 16:00,4.25,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.238,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 16:15,4.67,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.238,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 16:30,5.29,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.236,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 16:45,5.48,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.243,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 17:00,6,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.248,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 17:15,6.64,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.241,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 17:30,6.96,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.242,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 17:45,7.49,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.242,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 18:00,7.51,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.239,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 18:15,7.62,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.246,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 18:30,7.9,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.247,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 18:45,7.97,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.246,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 19:00,8.01,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.255,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 19:15,7.99,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.248,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 19:30,7.75,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.24,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 19:45,7.76,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.249,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 20:00,7.28,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.243,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 20:15,7.1,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.243,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 20:30,6.87,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.243,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 20:45,6.19,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.241,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 21:00,6.28,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.244,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 21:15,5.49,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.252,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 21:30,5.55,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.239,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 21:45,4.95,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.24,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 22:00,4.84,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.241,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 22:15,4.82,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.237,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 22:30,5.01,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.238,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 22:45,4.76,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.244,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 23:00,4.63,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.237,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 23:15,5.39,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.236,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 23:30,5.65,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.25,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/28 23:45,6.24,5.17,9.42,2024/8/28 1:15,1.6,2024/8/28 5:30,0.236,0.24,0.256,0.223,0.033
电动汽车充电站,1001-1012,2024/8/29 0:00,6.94,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.248,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 0:15,7.16,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.243,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 0:30,8.12,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.24,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 0:45,8.61,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.245,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 1:00,9.27,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.247,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 1:15,9.44,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.241,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 1:30,9.13,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.25,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 1:45,9.4,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.25,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 2:00,8.9,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.246,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 2:15,8.04,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.248,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 2:30,7.59,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.246,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 2:45,6.94,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.25,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 3:00,5.77,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.236,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 3:15,5.34,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.239,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 3:30,4.13,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.243,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 3:45,3.54,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.24,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 4:00,2.93,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.224,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 4:15,2.81,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.227,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 4:30,2.17,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.234,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 4:45,1.83,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.242,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 5:00,1.93,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.232,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 5:15,1.92,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.237,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 5:30,1.96,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.234,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 5:45,1.94,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.237,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 6:00,2.2,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.24,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 6:15,2.31,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.239,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 6:30,2.95,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.24,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 6:45,3.21,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.233,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 7:00,3.57,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.236,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 7:15,3.93,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.24,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 7:30,4.3,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.241,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 7:45,4.45,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.242,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 8:00,5.13,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.231,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 8:15,5.42,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.247,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 8:30,5.92,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.233,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 8:45,6.13,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.239,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 9:00,6.3,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.244,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 9:15,6.09,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.242,0.24,0.259,0.224,0.035
电动汽车充电站,1001-1012,2024/8/29 9:30,6.37,5.19,9.44,2024/8/29 1:15,1.83,2024/8/29 4:45,0.25,0.24,0.259,0.224,0.035
